,content_length,last_modified,date_retrieved,content_type,file_url,eis_url
310,91809,"Tue, 11 Feb 2014 03:16:19 GMT","Thu, 06 Nov 2014 00:59:46 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130217/%24file/20130217.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A421AD705957579485257C00001BB9AC
311,280789,"Tue, 11 Feb 2014 03:44:14 GMT","Thu, 06 Nov 2014 00:59:46 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130220/%24file/20130220.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C93CAF475F2DB42885257BFF001BB341
312,162450,"Sun, 26 Oct 2014 18:22:18 GMT","Thu, 06 Nov 2014 00:59:46 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130223/%24file/20130223.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2FABDF895772F77B85257D71001B88A5
313,43093,"Tue, 11 Feb 2014 01:11:29 GMT","Thu, 06 Nov 2014 00:59:46 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130213/%24file/20130213.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4822E2947AF3780585257BF8001BCD53
314,595085,"Tue, 11 Feb 2014 00:57:16 GMT","Thu, 06 Nov 2014 00:59:46 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130209/%24file/20130209.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3010BC9855A950A285257C01001BA6BD
315,34185,"Tue, 11 Feb 2014 02:58:18 GMT","Thu, 06 Nov 2014 00:59:20 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130212/%24file/20130212.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7E9D631C9C2EDCFD85257C01001BACED
316,146248,"Tue, 11 Feb 2014 00:58:41 GMT","Thu, 06 Nov 2014 00:59:20 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130210/%24file/20130210.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2F4B308140695DDD85257C3000215EBD
317,1713113,"Mon, 11 Aug 2014 18:24:50 GMT","Thu, 06 Nov 2014 00:59:20 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130208/%24file/20130208.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DA60FB5FBC0956BC85257D31001B8036
318,50233,"Tue, 11 Feb 2014 04:18:44 GMT","Thu, 06 Nov 2014 00:59:20 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130211/%24file/20130211.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D9310D1A0DF723AC85257C2000213065
319,4174636,"Tue, 11 Feb 2014 01:08:24 GMT","Thu, 06 Nov 2014 00:59:20 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130199/%24file/20130199.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/36318161E4BCAC1D85257C6800801A4D
320,80378,"Tue, 11 Feb 2014 04:22:24 GMT","Thu, 06 Nov 2014 00:59:20 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130205/%24file/20130205.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E017133118AAF41A85257C3000215C78
321,959438,"Tue, 19 Aug 2014 10:20:42 GMT","Thu, 06 Nov 2014 00:59:20 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130207/%24file/20130207.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2F1F0EE3565A56F485257D39001B8F43
322,305851,"Tue, 11 Feb 2014 01:16:12 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130204/%24file/20130204.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4208CC6E953A286785257C01001BA0EC
323,1432553,"Tue, 11 Feb 2014 00:20:23 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130206/%24file/20130206.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5918A1ACBB2324C285257BEB001E5910
324,159898,"Mon, 10 Feb 2014 23:43:13 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130201/%24file/20130201.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3BE19953D11A2E0185257BEB001E4CC0
325,1354554,"Tue, 11 Feb 2014 02:52:02 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130198/%24file/20130198.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/72DC3F24F7988ABD85257C6E00210318
326,232009,"Tue, 11 Feb 2014 04:18:12 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130190/%24file/20130190.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D833C543328E2A4685257C360021195A
327,161690,"Tue, 11 Feb 2014 03:48:42 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130196/%24file/20130196.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B1DEB4624AAD2E4D85257C2400213FCC
328,246830,"Tue, 11 Feb 2014 04:42:19 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130197/%24file/20130197.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FC46F54EF4B12F1585257BEB001E44F2
329,85382,"Tue, 11 Mar 2014 11:32:41 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130195/%24file/20130195.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D02DB4634E35EECD85257C98001B8C79
330,216621,"Tue, 11 Feb 2014 01:53:57 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130194/%24file/20130194.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/669845FC163CBA8285257C2800215692
331,270330,"Tue, 11 Feb 2014 04:30:15 GMT","Thu, 06 Nov 2014 00:59:21 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130186/%24file/20130186.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E98A053E5CF18DA285257C77002120BF
332,1440078,"Tue, 11 Feb 2014 01:42:28 GMT","Thu, 06 Nov 2014 00:59:22 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130180/%24file/20130180.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5EF8B812950E671F85257C430021111F
333,271786,"Tue, 11 Feb 2014 01:33:32 GMT","Thu, 06 Nov 2014 00:59:22 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130184/%24file/20130184.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5275D2DFA534EBC885257C01001B98BB
334,422841,"Tue, 11 Feb 2014 03:41:52 GMT","Thu, 06 Nov 2014 00:59:22 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130185/%24file/20130185.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AB708A616B1ABB5085257C30002159BC
335,4553000,"Tue, 11 Feb 2014 03:55:37 GMT","Thu, 06 Nov 2014 00:59:48 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130178/%24file/20130178.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D89777BAE4C5829685257BEB001E13CF
336,259782,"Tue, 11 Feb 2014 01:12:16 GMT","Thu, 06 Nov 2014 00:59:48 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130181/%24file/20130181.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4997D5C67057A85485257BEB001E21E4
337,754946,"Tue, 11 Feb 2014 00:27:56 GMT","Thu, 06 Nov 2014 00:59:48 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130176/%24file/20130176.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1C91329D910A9CED85257C3500211B86
338,1110092,"Mon, 10 Feb 2014 23:35:20 GMT","Thu, 06 Nov 2014 00:59:48 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130175/%24file/20130175.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0553D8F408BCE48285257C2400213801
339,138045,"Tue, 11 Feb 2014 03:35:39 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130171/%24file/20130171.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BC2F72A11054FD6885257C32002144E6
340,1114423,"Mon, 10 Feb 2014 23:30:44 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130172/%24file/20130172.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/00B7A8B08C7044A385257C3E002115C9
341,477014,"Tue, 11 Feb 2014 03:32:23 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130177/%24file/20130177.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B8B3493E96BB01E985257C24002138B3
342,36206,"Mon, 17 Feb 2014 11:39:44 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130162/%24file/20130162.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9F1351654AE8BA1485257C82002113CF
343,81342,"Mon, 10 Feb 2014 23:39:17 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130168/%24file/20130168.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0872DE7100F3BDF185257BEB001E0068
344,138661,"Tue, 11 Feb 2014 00:35:27 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130170/%24file/20130170.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/294B7771B0BAF34885257BEB001E08E1
345,1285249,"Tue, 11 Feb 2014 03:38:55 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130164/%24file/20130164.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C0CDE9BCD30BC36885257BEB001DF91D
346,198944,"Tue, 11 Feb 2014 00:33:20 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130160/%24file/20130160.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/20922EBA9A14C07E85257BEB001DE418
347,1545391,"Mon, 12 May 2014 10:15:23 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130161/%24file/20130161.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/46E43217736D6D3585257CD6001B9797
348,250410,"Tue, 11 Feb 2014 04:01:43 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130166/%24file/20130166.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E35C0A63892D4F5E85257BEB001DFCF5
349,224523,"Tue, 11 Feb 2014 00:33:08 GMT","Thu, 06 Nov 2014 00:59:49 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130152/%24file/20130152.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1FB1B9BF701E0D7F85257BEB001DD63F
350,619227,"Tue, 11 Feb 2014 03:42:18 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130159/%24file/20130159.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C6DD850D97D9F3F785257C39002111C2
351,241386,"Tue, 11 Feb 2014 01:59:45 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130155/%24file/20130155.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/560B337017ECE3F685257BEB001DDEA9
352,1538542,"Tue, 11 Feb 2014 00:33:57 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130140/%24file/20130140.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/215242F53458D82285257C680080148E
353,492193,"Tue, 11 Feb 2014 03:00:48 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130138/%24file/20130138.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/93EABB8CC15C2CB585257C2200212462
354,10196569,"Tue, 22 Jul 2014 10:27:44 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130148/%24file/20130148.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7FFB078F3C693CB185257D1D001B802A
355,583812,"Mon, 10 Feb 2014 23:38:58 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130143/%24file/20130143.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/09676A463901CCA085257BEB001DB36A
356,284331,"Tue, 11 Feb 2014 04:01:50 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130145/%24file/20130145.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E43C9FDBD6F495AD85257BEB001DB743
357,247613,"Tue, 11 Feb 2014 03:24:51 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130141/%24file/20130141.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B1171BCB9DEFEC1785257BEB001DB10B
358,252174,"Tue, 11 Feb 2014 01:59:32 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130139/%24file/20130139.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/55F31CB2CFB4AA9585257BEB001DAFBE
359,2103232,"Tue, 11 Feb 2014 02:34:01 GMT","Thu, 06 Nov 2014 00:59:50 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130133/%24file/20130133.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/76AEC66F2EDD434885257C2400213411
360,623564,"Tue, 11 Feb 2014 04:09:38 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130134/%24file/20130134.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EFC806B2B6DFD3C185257C290021404E
361,5374667,"Tue, 11 Feb 2014 02:18:24 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130131/%24file/20130131.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/663487DBE6D597EA85257C380021103B
362,444951,"Tue, 11 Feb 2014 01:52:54 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130135/%24file/20130135.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4F7E3702CDA3A76085257C35002110C0
363,101655,"Tue, 11 Feb 2014 03:00:49 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130136/%24file/20130136.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9413A0D5D5D2178485257BEB001DAE1A
364,1030661,"Tue, 11 Feb 2014 04:06:18 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130137/%24file/20130137.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E72583A5B17D2C7D85257C1B00211828
365,325977,"Tue, 11 Feb 2014 04:02:39 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130132/%24file/20130132.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E59A84120B14948785257BEB001DA773
366,607982,"Tue, 11 Feb 2014 03:35:55 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130129/%24file/20130129.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BDF9E71999E37B3E85257C3700210E83
367,1008307,"Mon, 10 Feb 2014 23:39:02 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130130/%24file/20130130.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/08C0724F24813F4E85257C24002133F5
368,72092,"Tue, 11 Feb 2014 02:45:41 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130128/%24file/20130128.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8D1204C9D4BD271185257BEB001DA652
369,248824,"Tue, 11 Feb 2014 02:42:28 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130124/%24file/20130124.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/844826C3F2950E0885257C3300211681
370,3475916,"Tue, 11 Feb 2014 00:25:56 GMT","Thu, 06 Nov 2014 00:59:51 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130112/%24file/20130112.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1C397DD885B4B93685257C3000213014
371,1321846,"Tue, 11 Feb 2014 02:00:17 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130116/%24file/20130116.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5764500C297FC6AA85257C3500210DAA
372,888588,"Tue, 11 Feb 2014 04:15:14 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130121/%24file/20130121.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F47ABBBA54DD8ED585257C3E00211392
373,5430675,"Tue, 11 Feb 2014 04:16:17 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130117/%24file/20130117.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F5325DB2198729FC85257BEB001D991D
374,405310,"Tue, 11 Feb 2014 04:05:52 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130119/%24file/20130119.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E63B38C3B226DF9185257C6D0020FD3E
375,467719,"Tue, 11 Feb 2014 04:09:18 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130109/%24file/20130109.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EE7074C36751A8BB85257BEB001D88E2
376,55088,"Tue, 11 Feb 2014 01:25:46 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130101/%24file/20130101.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/446CC9765B1618F585257C2A00211FF3
377,305646,"Tue, 11 Feb 2014 02:59:41 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130104/%24file/20130104.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9239B944BE36D96485257C3000212B69
378,192005,"Tue, 11 Feb 2014 03:00:28 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130103/%24file/20130103.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/93C1F703D775363685257C19002121F7
379,430856,"Tue, 11 Feb 2014 02:36:04 GMT","Thu, 06 Nov 2014 00:59:52 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130100/%24file/20130100.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7CDD7D053CFFD1FA85257C2200211E57
380,1359314,"Tue, 11 Feb 2014 03:39:32 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130093/%24file/20130093.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C193BB77405FC95585257BEB001D6206
381,1428108,"Tue, 11 Feb 2014 00:28:32 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130096/%24file/20130096.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1D94DC08CD63327885257C690077E8CE
382,2179112,"Tue, 11 Feb 2014 03:11:48 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130092/%24file/20130092.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A0A5B2ED92D87B9E85257BEB001D60E7
383,113144,"Tue, 11 Feb 2014 04:07:03 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130095/%24file/20130095.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E92159E702E84EF285257BEB001D64DE
384,255978,"Mon, 07 Jul 2014 10:29:08 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130089/%24file/20130089.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/04BD01E228BE0CFE85257D0E001B7FAA
385,279876,"Tue, 11 Feb 2014 02:09:12 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130091/%24file/20130091.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5FCECAA0A09D2DDA85257BEB001D602D
386,76678,"Tue, 11 Feb 2014 04:01:37 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130099/%24file/20130099.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E3558F7E5B604FE185257BEB001D6B90
387,553984,"Mon, 27 Oct 2014 10:10:47 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130087/%24file/20130087.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/86EFAE8ABB91326085257D77001B85D8
388,98341,"Mon, 10 Feb 2014 23:46:08 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130080/%24file/20130080.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0C548DD1FF7D562485257C2A00211EA2
389,715249,"Mon, 02 Jun 2014 10:13:32 GMT","Thu, 06 Nov 2014 00:59:53 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130082/%24file/20130082.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/18E1F8A028074ECD85257CEB001B88D3
390,71553,"Tue, 11 Feb 2014 03:18:45 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130085/%24file/20130085.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AA685E2EBBD948A785257BEB001D5D10
391,874097,"Tue, 11 Feb 2014 02:35:04 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130081/%24file/20130081.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/781D2F8FEBF8C71985257BEB001D5AB2
392,43291,"Tue, 11 Feb 2014 00:25:00 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130078/%24file/20130078.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1BAEFEEB73B322DF85257BEB001D4D94
393,275024,"Tue, 11 Feb 2014 03:31:04 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130076/%24file/20130076.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B84521742DDEBD8385257BEB001D4ADE
394,4442535,"Mon, 10 Feb 2014 23:36:52 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130065/%24file/20130065.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/09C3581F8A29EDEE85257C2400212178
395,270948,"Tue, 11 Feb 2014 00:59:53 GMT","Thu, 06 Nov 2014 00:59:54 GMT",application/pdf,http://yosemite.epa.gov/oeca/webeis.nsf/%28PDFView%29/20130071/%24file/20130071.PDF,http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4AAA913DD9BB9F2885257C2A00211E34
